model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
naive-bayes_remove_dots_lemmatize_lowercase_remove_stop_words_remove_duplicates,0.34074074074074073,0.729483282674772,0.09583333333333334,0.5609756097560976,23.0,71.0,217.0,18.0,2024-05-13 16:11:14.427095

naive-bayes_remove_stop_words_remove_dots_lemmatize_lowercase,0.35294117647058826,0.7325227963525835,0.0995850622406639,0.5853658536585366,24.0,71.0,217.0,17.0,2024-05-13 16:11:14.374982

naive-bayes_remove_stop_words_remove_duplicates_lemmatize,0.3431952662721893,0.662613981762918,0.13302752293577982,0.7073170731707317,29.0,99.0,189.0,12.0,2024-05-13 16:11:14.591343

naive-bayes_remove_stop_words_remove_dots_lemmatize_lowercase_remove_duplicates,0.3252032520325203,0.7477203647416414,0.08130081300813008,0.4878048780487805,20.0,62.0,226.0,21.0,2024-05-13 16:11:15.016054

naive-bayes_lowercase_remove_stop_words_remove_duplicates,0.3163841807909605,0.6322188449848024,0.1346153846153846,0.6829268292682927,28.0,108.0,180.0,13.0,2024-05-13 16:11:14.985513

naive-bayes_remove_dots_remove_stop_words_remove_duplicates_lemmatize,0.3225806451612903,0.7446808510638298,0.08163265306122448,0.4878048780487805,20.0,63.0,225.0,21.0,2024-05-13 16:11:15.191579

naive-bayes_lemmatize_remove_stop_words_remove_duplicates_remove_dots,0.33587786259541985,0.7355623100303952,0.09090909090909091,0.5365853658536586,22.0,68.0,220.0,19.0,2024-05-13 16:11:15.092461

naive-bayes_remove_duplicates_remove_stop_words,0.3111111111111111,0.6231003039513677,0.13658536585365855,0.6829268292682927,28.0,111.0,177.0,13.0,2024-05-13 16:11:15.428637

naive-bayes_lemmatize_lowercase_remove_dots_remove_duplicates,0.3258426966292135,0.6352583586626139,0.13875598086124402,0.7073170731707317,29.0,108.0,180.0,12.0,2024-05-13 16:11:15.606120

naive-bayes_lowercase_remove_dots_remove_stop_words_lemmatize,0.36363636363636365,0.723404255319149,0.1092436974789916,0.6341463414634146,26.0,76.0,212.0,15.0,2024-05-13 16:11:16.574333

