model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
logistic-regression_n_grams_lowercase_lemmatize_remove_stop_words,0.42646414975965685,0.8729483282674773,0.05454649695954735,0.38048780487804873,15.6,16.4,271.6,25.4,2024-05-13 19:46:58.603596

logistic-regression_n_grams_remove_stop_words_remove_duplicates,0.46032999373970573,0.8869300911854102,0.05370682255131254,0.38292682926829263,15.7,11.9,276.1,25.3,2024-05-13 19:47:10.115595

logistic-regression_n_grams_remove_dots_lowercase_remove_stop_words,0.4401511220948574,0.8851063829787235,0.050906326121925846,0.36097560975609755,14.8,11.6,276.4,26.2,2024-05-13 19:47:31.606676

logistic-regression_n_grams_lowercase_remove_dots_remove_stop_words,0.5224213839656806,0.8927051671732521,0.06515501343248686,0.46585365853658545,19.1,13.4,274.6,21.9,2024-05-13 19:47:35.508739

logistic-regression_n_grams_remove_dots_lowercase_remove_duplicates_remove_stop_words,0.47871582711107796,0.8811550151975684,0.061258100369368226,0.4292682926829269,17.6,15.7,272.3,23.4,2024-05-13 19:47:38.495479

logistic-regression_n_grams_remove_duplicates_remove_stop_words_remove_dots,0.4165615504503316,0.8723404255319149,0.05334030674128565,0.3707317073170731,15.2,16.2,271.8,25.8,2024-05-13 19:47:39.964747

logistic-regression_n_grams_remove_dots_lemmatize_remove_duplicates_lowercase,0.426649966489615,0.8680851063829786,0.05677220791930858,0.3951219512195122,16.2,18.6,269.4,24.8,2024-05-13 19:47:42.295679

logistic-regression_n_grams_remove_dots_remove_stop_words_lowercase_remove_duplicates,0.43826849983720856,0.8677811550151974,0.05908673076809423,0.40731707317073174,16.7,19.2,268.8,24.3,2024-05-13 19:47:49.518203

logistic-regression_n_grams_remove_dots_lemmatize_lowercase_remove_duplicates,0.46527222378752287,0.8829787234042552,0.05765574257688805,0.40731707317073174,16.7,14.2,273.8,24.3,2024-05-13 19:47:56.036942

logistic-regression_n_grams_remove_dots_remove_duplicates_lemmatize_lowercase,0.38052463987593843,0.8738601823708206,0.04454962429997343,0.3121951219512195,12.8,13.3,274.7,28.2,2024-05-13 19:47:58.136077

logistic-regression_n_grams_remove_dots_remove_stop_words_lemmatize,0.41488225993008215,0.8650455927051672,0.05555123409428888,0.38536585365853654,15.8,19.2,268.8,25.2,2024-05-13 19:47:59.983296

logistic-regression_n_grams_remove_stop_words_remove_duplicates_remove_dots,0.4270458568117664,0.8872340425531913,0.04694758389046638,0.3341463414634146,13.7,9.8,278.2,27.3,2024-05-13 19:48:04.878081

logistic-regression_n_grams_lowercase_remove_duplicates_lemmatize_remove_dots,0.4004844621149631,0.8613981762917934,0.05411364679817132,0.3658536585365853,15.0,19.6,268.4,26.0,2024-05-13 19:48:05.616969

logistic-regression_n_grams_remove_stop_words_remove_dots_lemmatize,0.4610426425413289,0.8799392097264436,0.058045507770932994,0.40975609756097564,16.8,15.3,272.7,24.2,2024-05-13 19:48:10.329685

logistic-regression_n_grams_lemmatize_lowercase_remove_dots_remove_duplicates,0.45826104365774845,0.8860182370820668,0.05420676224252293,0.38536585365853654,15.8,12.3,275.7,25.2,2024-05-13 19:48:17.107797

logistic-regression_n_grams_remove_duplicates_lowercase_lemmatize_remove_dots,0.45351249700858104,0.8738601823708206,0.0604958928008551,0.42195121951219516,17.3,17.8,270.2,23.7,2024-05-13 19:48:21.681297

logistic-regression_n_grams_remove_stop_words_remove_dots_lowercase,0.5152988713554093,0.9003039513677811,0.05839561987626881,0.42195121951219516,17.3,9.1,278.9,23.7,2024-05-13 19:48:25.615608

logistic-regression_n_grams_remove_duplicates_lemmatize_remove_dots_lowercase,0.4270439497341793,0.8367781155015198,0.07085316641957705,0.46097560975609764,18.9,31.6,256.4,22.1,2024-05-13 19:48:25.709366

logistic-regression_n_grams_lowercase_remove_stop_words,0.44644670414667276,0.8829787234042554,0.05247345712415108,0.37073170731707317,15.2,12.7,275.3,25.8,2024-05-13 19:48:36.056691

logistic-regression_n_grams_remove_duplicates_lowercase_lemmatize,0.4441293674829202,0.8793313069908816,0.05504211177169438,0.38780487804878044,15.9,14.6,273.4,25.1,2024-05-13 19:48:41.577633

logistic-regression_n_grams_remove_duplicates_remove_dots_lemmatize,0.41003413117555987,0.8565349544072948,0.05851508976384012,0.39999999999999997,16.4,22.6,265.4,24.6,2024-05-13 19:48:42.145871

logistic-regression_n_grams_lemmatize_remove_duplicates_remove_dots_lowercase,0.4399016944732413,0.8571428571428571,0.06513218134671879,0.4463414634146342,18.3,24.3,263.7,22.7,2024-05-13 19:48:44.677216

logistic-regression_n_grams_lowercase_remove_dots_remove_duplicates_lemmatize,0.4242027602748869,0.870820668693009,0.05518505848972344,0.3853658536585366,15.8,17.3,270.7,25.2,2024-05-13 19:48:51.341592

logistic-regression_n_grams_lemmatize_remove_duplicates_lowercase_remove_dots,0.41761062334184906,0.8829787234042552,0.04854514805694231,0.3439024390243902,14.1,11.6,276.4,26.9,2024-05-13 19:48:54.236749

logistic-regression_n_grams_lowercase_remove_duplicates_remove_stop_words,0.46481319501325036,0.8920972644376899,0.05248515159313886,0.3756097560975609,15.4,9.9,278.1,25.6,2024-05-13 19:48:54.324928

logistic-regression_n_grams_remove_dots_remove_stop_words,0.420090156576689,0.8738601823708209,0.052276533247731106,0.36585365853658536,15.0,15.5,272.5,26.0,2024-05-13 19:48:57.004632

logistic-regression_n_grams_remove_stop_words_remove_duplicates_lemmatize,0.4101808963115611,0.8887537993920972,0.04375231710961692,0.31219512195121946,12.8,8.4,279.6,28.2,2024-05-13 19:48:59.494869

logistic-regression_n_grams_remove_stop_words_remove_duplicates_lowercase,0.47446107825752576,0.8717325227963526,0.06659508589365959,0.4585365853658536,18.8,20.0,268.0,22.2,2024-05-13 19:49:02.366144

logistic-regression_n_grams_remove_duplicates_remove_stop_words,0.5061212640317118,0.8960486322188451,0.059400733147631814,0.42682926829268286,17.5,10.7,277.3,23.5,2024-05-13 19:49:04.542184

logistic-regression_n_grams_lemmatize_remove_dots_remove_duplicates,0.5060628114663125,0.8793313069908815,0.0696267161038069,0.4902439024390245,20.1,18.8,269.2,20.9,2024-05-13 19:49:08.309059

logistic-regression_n_grams_lowercase_lemmatize_remove_duplicates_remove_dots,0.3947836316614023,0.8537993920972644,0.056536407026856104,0.375609756097561,15.4,22.5,265.5,25.6,2024-05-13 19:49:18.954826

logistic-regression_n_grams_lemmatize_remove_dots_lowercase_remove_duplicates,0.4769973995578578,0.8914893617021276,0.057674561597854355,0.41219512195121955,16.9,11.6,276.4,24.1,2024-05-13 19:49:21.665271

logistic-regression_n_grams_lowercase_remove_duplicates_remove_dots_lemmatize,0.46636811166413955,0.8823708206686929,0.058231235384801495,0.41219512195121955,16.9,14.6,273.4,24.1,2024-05-13 19:49:24.806453

logistic-regression_n_grams_lowercase_remove_duplicates_remove_dots,0.46163559194535064,0.8762917933130699,0.060077227169566275,0.42195121951219516,17.3,17.0,271.0,23.7,2024-05-13 19:49:29.819123

logistic-regression_n_grams_lowercase_lemmatize_remove_dots,0.4126170639246786,0.8632218844984804,0.05516441467417525,0.3780487804878049,15.5,19.5,268.5,25.5,2024-05-13 19:49:44.157686

logistic-regression_n_grams_remove_dots_lemmatize_lowercase,0.40995931617200965,0.8729483282674773,0.050903462684232036,0.35609756097560974,14.6,15.4,272.6,26.4,2024-05-13 19:49:47.406110

logistic-regression_n_grams_lowercase_remove_dots_lemmatize_remove_duplicates,0.38734568855914286,0.872948328267477,0.04707395353060949,0.3292682926829268,13.5,14.3,273.7,27.5,2024-05-13 19:49:58.508014

logistic-regression_n_grams_remove_dots_lowercase_lemmatize_remove_duplicates,0.45693587853731643,0.8762917933130699,0.05858703579715606,0.4073170731707316,16.7,16.4,271.6,24.3,2024-05-13 19:50:00.677330

logistic-regression_n_grams_lowercase_remove_dots,0.42038287966105825,0.8638297872340426,0.05775254650984628,0.39756097560975606,16.3,20.1,267.9,24.7,2024-05-13 19:50:02.066099

logistic-regression_n_grams_remove_duplicates_lemmatize_lowercase,0.4370183297005097,0.8686930091185412,0.05839961664933848,0.4024390243902439,16.5,18.7,269.3,24.5,2024-05-13 19:50:02.908652

logistic-regression_n_grams_lemmatize_remove_duplicates,0.39679304578233465,0.8610942249240121,0.05338462025962928,0.36829268292682926,15.1,19.8,268.2,25.9,2024-05-13 19:50:04.055634

logistic-regression_n_grams_remove_dots_lemmatize,0.45440046486172997,0.8741641337386019,0.06081020593373863,0.42439024390243907,17.4,17.8,270.2,23.6,2024-05-13 19:50:06.885611

logistic-regression_n_grams_remove_dots_remove_duplicates_lowercase_lemmatize,0.43347242201379155,0.8756838905775076,0.053111594296076106,0.37073170731707317,15.2,15.1,272.9,25.8,2024-05-13 19:50:13.330661

logistic-regression_n_grams_remove_duplicates_lemmatize,0.4295622539458156,0.8367781155015198,0.07024660772819744,0.4463414634146342,18.3,31.0,257.0,22.7,2024-05-13 19:50:19.450378

logistic-regression_n_grams_remove_duplicates_lowercase_remove_dots,0.4409834125875184,0.8623100303951368,0.06373785443337143,0.4390243902439024,18.0,22.3,265.7,23.0,2024-05-13 19:50:23.683670

logistic-regression_n_grams_lowercase_remove_dots_remove_duplicates,0.4497691881439917,0.8753799392097263,0.057947015060801035,0.40731707317073174,16.7,16.7,271.3,24.3,2024-05-13 19:50:31.127600

logistic-regression_n_grams_remove_duplicates_lemmatize_remove_dots,0.46059632600557043,0.8829787234042554,0.056339895566337936,0.39756097560975606,16.3,13.8,274.2,24.7,2024-05-13 19:50:36.889588

logistic-regression_n_grams_lowercase_remove_duplicates,0.4314775785442707,0.8781155015197569,0.05350770396891391,0.375609756097561,15.4,14.5,273.5,25.6,2024-05-13 19:50:37.219541

logistic-regression_n_grams_remove_duplicates_remove_dots,0.4621390704724039,0.8778115501519757,0.05953597968544551,0.41951219512195126,17.2,16.4,271.6,23.8,2024-05-13 19:50:47.107011

logistic-regression_n_grams_remove_dots_lowercase_remove_duplicates_lemmatize,0.3926215508786738,0.872644376899696,0.04776127299082213,0.3341463414634146,13.7,14.6,273.4,27.3,2024-05-13 19:50:47.666116

logistic-regression_n_grams_lemmatize_remove_dots,0.41675256055961374,0.8595744680851064,0.0582331671071901,0.3951219512195121,16.2,21.4,266.6,24.8,2024-05-13 19:50:52.741863

logistic-regression_n_grams_remove_dots_remove_duplicates_lowercase,0.4227039630554284,0.8656534954407293,0.057061385969870516,0.39512195121951216,16.2,19.4,268.6,24.8,2024-05-13 19:50:53.702293

logistic-regression_n_grams_lemmatize_lowercase_remove_duplicates,0.40103956061247803,0.870820668693009,0.04987778945345997,0.348780487804878,14.3,15.8,272.2,26.7,2024-05-13 19:50:53.695099

logistic-regression_n_grams_lemmatize_remove_duplicates_remove_dots,0.4510135492022284,0.8893617021276595,0.05230650292422269,0.37317073170731707,15.3,10.7,277.3,25.7,2024-05-13 19:50:57.793653

logistic-regression_n_grams_lowercase_remove_duplicates_lemmatize,0.36654836904724486,0.8392097264437689,0.057517445683525625,0.3658536585365854,15.0,26.9,261.1,26.0,2024-05-13 19:50:58.019532

logistic-regression_n_grams_lemmatize_lowercase_remove_dots,0.4548153481248831,0.8772036474164132,0.0579122016155164,0.40731707317073174,16.7,16.1,271.9,24.3,2024-05-13 19:51:00.439093

logistic-regression_n_grams_remove_dots_lemmatize_remove_duplicates,0.4472369315207979,0.8723404255319149,0.059749238255259664,0.41707317073170735,17.1,18.1,269.9,23.9,2024-05-13 19:51:04.735341

logistic-regression_n_grams_remove_dots_lowercase,0.4297202538827226,0.8671732522796353,0.05927986109166476,0.41219512195121955,16.9,19.6,268.4,24.1,2024-05-13 19:51:05.723093

logistic-regression_n_grams_lemmatize_lowercase,0.40401184132407353,0.8723404255319149,0.04924071280168997,0.3439024390243902,14.1,15.1,272.9,26.9,2024-05-13 19:51:09.998493

logistic-regression_n_grams_remove_dots,0.4631661159286559,0.8799392097264438,0.05945334296108139,0.41951219512195126,17.2,15.7,272.3,23.8,2024-05-13 19:51:11.123731

logistic-regression_n_grams_lowercase_remove_dots_lemmatize,0.4119652293328967,0.8689969604863222,0.05295153286475697,0.3682926829268292,15.1,17.2,270.8,25.9,2024-05-13 19:51:11.462927

logistic-regression_n_grams_lemmatize_remove_duplicates_lowercase,0.4384000670856606,0.8814589665653495,0.05276605784042706,0.373170731707317,15.3,13.3,274.7,25.7,2024-05-13 19:51:11.719279

logistic-regression_n_grams_remove_duplicates_remove_dots_lowercase,0.44758609030370666,0.8553191489361701,0.06810874137174303,0.46097560975609764,18.9,25.5,262.5,22.1,2024-05-13 19:51:12.569787

logistic-regression_n_grams_remove_dots_lowercase_remove_duplicates,0.44742082913837783,0.880243161094225,0.055441502071272054,0.3902439024390244,16.0,14.4,273.6,25.0,2024-05-13 19:51:13.425263

logistic-regression_n_grams_lowercase_lemmatize,0.4082602273121162,0.8659574468085106,0.05338057073912365,0.3707317073170731,15.2,18.3,269.7,25.8,2024-05-13 19:51:13.528726

logistic-regression_n_grams_lowercase_lemmatize_remove_duplicates,0.44819685084304756,0.8762917933130699,0.058759378532610415,0.41219512195121955,16.9,16.6,271.4,24.1,2024-05-13 19:51:15.484738

logistic-regression_n_grams_remove_dots_remove_duplicates,0.4431255702247213,0.8689969604863222,0.06016973541022498,0.41951219512195126,17.2,19.3,268.7,23.8,2024-05-13 19:51:16.459212

logistic-regression_n_grams_remove_dots_remove_duplicates_lemmatize,0.40185019831460034,0.8765957446808512,0.04748173908332064,0.3341463414634146,13.7,13.3,274.7,27.3,2024-05-13 19:51:18.607352

logistic-regression_n_grams_remove_dots_lowercase_lemmatize,0.4097551617483369,0.8787234042553191,0.048606168701856,0.3414634146341463,14.0,12.9,275.1,27.0,2024-05-13 19:51:18.680468

logistic-regression_n_grams_lowercase,0.4169288404538173,0.8537993920972646,0.0607150921078776,0.40975609756097553,16.8,23.9,264.1,24.2,2024-05-13 19:51:21.821594

logistic-regression_n_grams_remove_duplicates_lowercase,0.43241065963010056,0.8522796352583587,0.06420328540889443,0.4317073170731708,17.7,25.3,262.7,23.3,2024-05-13 19:51:22.128321

logistic-regression_n_grams_remove_duplicates,0.4236151977820125,0.8796352583586626,0.05190882473629612,0.36585365853658536,15.0,13.6,274.4,26.0,2024-05-13 19:51:22.486431

logistic-regression_n_grams_,0.4755325629567704,0.8750759878419453,0.06543823270769987,0.4536585365853659,18.6,18.7,269.3,22.4,2024-05-13 19:51:23.409762

logistic-regression_n_grams_lemmatize_remove_dots_lowercase,0.4219423879780447,0.8702127659574469,0.05430465337034612,0.3780487804878048,15.5,17.2,270.8,25.5,2024-05-13 19:51:23.590135

logistic-regression_n_grams_lemmatize,0.38054513303545096,0.8665653495440729,0.047733033224943974,0.3317073170731707,13.6,16.5,271.5,27.4,2024-05-13 19:51:23.776449
