model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
naive-bayes_add-k-0.8_remove_stop_words_remove_dots_remove_duplicates,0.3333333333333333,0.7325227963525835,0.0912863070539419,0.5365853658536586,22.0,69.0,219.0,19.0,2024-05-13 16:14:49.005013

naive-bayes_add-k-0.5_remove_dots_remove_duplicates,0.3424657534246575,0.7082066869300911,0.1072961373390558,0.6097560975609756,25.0,80.0,208.0,16.0,2024-05-13 16:14:49.044287

naive-bayes_add-k-0.7000000000000001_lemmatize_remove_duplicates,0.34394904458598724,0.6869300911854104,0.11946902654867257,0.6585365853658537,27.0,89.0,199.0,14.0,2024-05-13 16:14:49.176953

naive-bayes_add-k-0.7000000000000001_remove_stop_words,0.296875,0.7264437689969605,0.0794979079497908,0.4634146341463415,19.0,68.0,220.0,22.0,2024-05-13 16:14:49.270324

naive-bayes_add-k-0.6_lemmatize_remove_duplicates,0.35374149659863946,0.7112462006079028,0.1111111111111111,0.6341463414634146,26.0,80.0,208.0,15.0,2024-05-13 16:14:49.277733

naive-bayes_add-k-0.4_remove_dots_remove_stop_words,0.3392857142857143,0.7750759878419453,0.07450980392156863,0.4634146341463415,19.0,52.0,236.0,22.0,2024-05-13 16:14:49.463577

naive-bayes_add-k-0.30000000000000004_remove_duplicates_remove_dots,0.3548387096774194,0.756838905775076,0.08835341365461848,0.5365853658536586,22.0,61.0,227.0,19.0,2024-05-13 16:14:49.590436

naive-bayes_add-k-0.5_lowercase_remove_stop_words,0.37254901960784315,0.8054711246200608,0.07169811320754717,0.4634146341463415,19.0,42.0,246.0,22.0,2024-05-13 16:14:49.729122

naive-bayes_add-k-0.6_remove_dots_remove_stop_words,0.32061068702290074,0.729483282674772,0.0875,0.5121951219512195,21.0,69.0,219.0,20.0,2024-05-13 16:14:49.810383

naive-bayes_add-k-0.8_remove_stop_words_lowercase_remove_duplicates,0.3151515151515151,0.6565349544072948,0.12037037037037036,0.6341463414634146,26.0,98.0,190.0,15.0,2024-05-13 16:14:49.889984

naive-bayes_add-k-0.7000000000000001_remove_stop_words_lowercase_remove_duplicates,0.325,0.6717325227963525,0.11764705882352941,0.6341463414634146,26.0,93.0,195.0,15.0,2024-05-13 16:14:49.851032

naive-bayes_add-k-0.4_remove_stop_words_lowercase_remove_duplicates,0.32061068702290074,0.729483282674772,0.0875,0.5121951219512195,21.0,69.0,219.0,20.0,2024-05-13 16:14:49.839252

naive-bayes_add-k-0.6_lowercase_remove_stop_words,0.3508771929824561,0.7750759878419453,0.0784313725490196,0.4878048780487805,20.0,53.0,235.0,21.0,2024-05-13 16:14:49.947404

naive-bayes_add-k-0.1_remove_dots_lowercase,0.345679012345679,0.8389057750759878,0.050724637681159424,0.34146341463414637,14.0,26.0,262.0,27.0,2024-05-13 16:14:50.044510

naive-bayes_add-k-0.7000000000000001_remove_dots,0.3484848484848485,0.7386018237082067,0.09465020576131687,0.5609756097560976,23.0,68.0,220.0,18.0,2024-05-13 16:14:50.073177

