model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
svm_remove_dots_remove_duplicates_lowercase_remove_stop_words,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:43.328459

svm_remove_duplicates_lowercase_remove_stop_words,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:43.794965

svm_remove_stop_words_remove_duplicates_lemmatize_remove_dots,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:43.939310

svm_lowercase_lemmatize_remove_duplicates,0.5161290322580645,0.9088145896656535,0.7619047619047619,0.3902439024390244,16.0,5.0,283.0,25.0,2024-05-13 21:37:46.581769

svm_remove_stop_words_remove_duplicates_remove_dots_lowercase,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:47.476152

svm_lemmatize_remove_stop_words_remove_dots_remove_duplicates,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:37:47.697286

svm_remove_dots_remove_duplicates_lemmatize_remove_stop_words,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:37:48.377447

svm_remove_dots_remove_duplicates,0.5714285714285714,0.9179331306990881,0.8181818181818182,0.43902439024390244,18.0,4.0,284.0,23.0,2024-05-13 21:37:48.794845

svm_remove_duplicates_lemmatize_remove_stop_words,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:37:49.328925

svm_remove_stop_words_remove_duplicates_lowercase_lemmatize,0.5423728813559322,0.9179331306990881,0.8888888888888888,0.3902439024390244,16.0,2.0,286.0,25.0,2024-05-13 21:37:51.308081

svm_lowercase_remove_dots_remove_stop_words_lemmatize_remove_duplicates,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:37:51.311317

svm_remove_dots_remove_duplicates_lowercase_remove_stop_words_lemmatize,0.5806451612903226,0.9209726443768997,0.8571428571428571,0.43902439024390244,18.0,3.0,285.0,23.0,2024-05-13 21:37:51.983367

svm_remove_dots_lowercase_remove_duplicates,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:51.926281

svm_remove_duplicates_lemmatize,0.4838709677419355,0.9027355623100304,0.7142857142857143,0.36585365853658536,15.0,6.0,282.0,26.0,2024-05-13 21:37:52.348161

svm_remove_dots_lemmatize_remove_stop_words_remove_duplicates,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:37:52.525902

svm_remove_stop_words_remove_dots_lemmatize_lowercase_remove_duplicates,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:52.870027

svm_remove_stop_words_lowercase_remove_duplicates_lemmatize,0.5423728813559322,0.9179331306990881,0.8888888888888888,0.3902439024390244,16.0,2.0,286.0,25.0,2024-05-13 21:37:52.229190

svm_lowercase_remove_dots_remove_stop_words_remove_duplicates,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:53.159867

svm_lemmatize_remove_dots_remove_stop_words_remove_duplicates,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:53.773991

svm_remove_duplicates,0.5161290322580645,0.9088145896656535,0.7619047619047619,0.3902439024390244,16.0,5.0,283.0,25.0,2024-05-13 21:37:53.976365

svm_lowercase_remove_stop_words_remove_duplicates_remove_dots,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:37:54.328489

svm_remove_dots_remove_duplicates_lemmatize,0.4918032786885246,0.9057750759878419,0.75,0.36585365853658536,15.0,5.0,283.0,26.0,2024-05-13 21:37:54.658401

svm_lowercase_lemmatize_remove_dots_remove_duplicates,0.5079365079365079,0.9057750759878419,0.7272727272727273,0.3902439024390244,16.0,6.0,282.0,25.0,2024-05-13 21:37:54.984576

svm_remove_duplicates_remove_dots,0.5714285714285714,0.9179331306990881,0.8181818181818182,0.43902439024390244,18.0,4.0,284.0,23.0,2024-05-13 21:37:54.491292

svm_remove_stop_words_remove_dots_lemmatize_remove_duplicates_lowercase,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:55.267728

svm_lemmatize_remove_duplicates,0.5,0.9088145896656535,0.7894736842105263,0.36585365853658536,15.0,4.0,284.0,26.0,2024-05-13 21:37:55.458974

svm_remove_duplicates_remove_stop_words_remove_dots_lowercase_lemmatize,0.5806451612903226,0.9209726443768997,0.8571428571428571,0.43902439024390244,18.0,3.0,285.0,23.0,2024-05-13 21:37:56.291919

svm_lowercase_remove_dots_remove_duplicates,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:37:56.558260

svm_remove_duplicates_remove_stop_words_lemmatize,0.5423728813559322,0.9179331306990881,0.8888888888888888,0.3902439024390244,16.0,2.0,286.0,25.0,2024-05-13 21:37:57.181336

svm_remove_stop_words_remove_dots_lemmatize_remove_duplicates,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:37:57.322171

svm_remove_stop_words_remove_dots_remove_duplicates_lemmatize_lowercase,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:37:58.333293

svm_remove_duplicates_lemmatize_remove_dots_remove_stop_words,0.5,0.9088145896656535,0.7894736842105263,0.36585365853658536,15.0,4.0,284.0,26.0,2024-05-13 21:37:58.760633

svm_lemmatize_remove_duplicates_remove_dots,0.4918032786885246,0.9057750759878419,0.75,0.36585365853658536,15.0,5.0,283.0,26.0,2024-05-13 21:37:58.774451

svm_remove_stop_words_lowercase_remove_duplicates_remove_dots,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:37:59.128726

svm_lowercase_remove_stop_words_lemmatize_remove_duplicates,0.5423728813559322,0.9179331306990881,0.8888888888888888,0.3902439024390244,16.0,2.0,286.0,25.0,2024-05-13 21:37:59.334036

